"mlbam_id","person_strike_zone_top","person_strike_zone_bottom"
669651,3.411,1.565
685008,3.49,1.601
666209,3.575,1.681
686668,3.49,1.601
686551,3.26,1.481
686781,3.467,1.589
669247,3.756,1.746
685277,3.301,1.504
668832,3.467,1.589
686481,3.319,1.513
683145,3.371,1.535
679977,3.549,1.627
687231,3.411,1.565
683157,3.49,1.601
669741,3.49,1.601
667478,3.688,1.747
687005,3.411,1.565
683102,3.49,1.601
671088,3.467,1.589
687797,3.411,1.565
683735,3.301,1.504
686763,3.656,1.677
668831,3.467,1.589
669937,3.549,1.627
687352,3.411,1.565
671162,3.319,1.513
688500,3.467,1.589
683769,3.575,1.681
669193,3.549,1.627
666186,3.371,1.535
687332,3.49,1.601
686610,3.549,1.627
686613,3.467,1.589
686755,3.371,1.535
668974,3.285,1.487
686830,3.467,1.589
668724,3.575,1.681
666148,3.575,1.681
674003,3.549,1.627
687125,3.371,1.535
686490,3.411,1.565
687055,3.301,1.504
687830,3.549,1.627
669697,3.549,1.627
686745,3.49,1.601
685314,3.49,1.601
687714,3.371,1.535
686843,3.756,1.746
686780,3.411,1.565
686802,3.467,1.589
685299,3.575,1.681
686831,3.371,1.535
668970,3.756,1.746
687086,3.49,1.601
684604,3.49,1.601
683001,3.301,1.504
663452,3.371,1.535
669684,3.411,1.565
667521,3.371,1.535
664711,3.371,1.535
656648,3.756,1.746
687066,3.319,1.513
687075,3.467,1.589
663544,3.467,1.589
668791,3.301,1.504
679630,3.467,1.589
669631,3.549,1.627
668720,3.575,1.681
667652,3.656,1.677
671936,3.371,1.535
684580,3.549,1.627
675540,3.319,1.513
687798,3.656,1.677
686746,3.319,1.513
686452,3.467,1.589
687392,3.467,1.589
687770,3.549,1.627
687142,3.49,1.601
669283,3.319,1.513
675625,3.285,1.487
687524,3.411,1.565
687958,3.371,1.535
687782,3.467,1.589
687397,3.411,1.565
688023,3.49,1.601
686970,3.467,1.589
686492,3.319,1.513
686599,3.467,1.589
686527,3.411,1.565
686762,3.371,1.535
685401,3.575,1.681
686654,3.371,1.535
683740,3.49,1.601
686249,3.549,1.627
686783,3.549,1.627
686823,3.371,1.535
669899,3.319,1.513
687792,3.467,1.589
686946,3.49,1.601
687463,3.319,1.513
687362,3.319,1.513
687867,3.411,1.565
663673,3.371,1.535
687490,3.49,1.601
687836,3.371,1.535
686759,3.371,1.535
687849,3.49,1.601
687626,3.301,1.504
671287,3.319,1.513
687396,3.656,1.677
687959,3.371,1.535
687525,3.49,1.601
684937,3.49,1.601
687862,3.301,1.504
679928,3.49,1.601
686555,3.285,1.487
686673,3.49,1.601
687941,3.411,1.565
690370,3.411,1.565
687152,3.371,1.535
668761,3.49,1.601
687136,3.467,1.589
685410,3.549,1.627
667414,3.371,1.535
679779,3.49,1.601
685107,3.575,1.681
687502,3.411,1.565
680785,3.319,1.513
687724,3.371,1.535
687898,3.49,1.601
679648,3.549,1.627
663782,3.575,1.681
674028,3.319,1.513
687426,3.371,1.535
679295,3.319,1.513
687877,3.319,1.513
687480,3.285,1.487
687920,3.49,1.601
669668,3.575,1.681
667563,3.467,1.589
663540,3.319,1.513
688556,3.411,1.565
686649,3.319,1.513
687063,3.319,1.513
687161,3.549,1.627
687852,3.285,1.487
689134,3.319,1.513
687905,3.411,1.565
685808,3.656,1.677
687765,3.411,1.565
667690,3.49,1.601
686469,3.549,1.627
687436,3.371,1.535
687424,3.549,1.627
683739,3.411,1.565
687601,3.467,1.589
686957,3.656,1.677
686790,3.467,1.589
688774,3.656,1.677
687504,3.371,1.535
686984,3.371,1.535
687143,3.319,1.513
680235,3.756,1.746
686793,3.301,1.504
687749,3.371,1.535
674086,3.49,1.601
687093,3.49,1.601
687083,3.301,1.504
668736,3.467,1.589
679777,3.467,1.589
669188,3.49,1.601
686644,3.371,1.535
689287,3.49,1.601
687957,3.467,1.589
686554,3.301,1.504
687473,3.549,1.627
687187,3.49,1.601
669704,3.467,1.589
686675,3.549,1.627
687113,3.371,1.535
687070,3.549,1.627
687144,3.411,1.565
669101,3.319,1.513
687073,3.467,1.589
686560,3.411,1.565
686819,3.411,1.565
687857,3.49,1.601
668855,3.411,1.565
689909,3.467,1.589
669081,3.656,1.677
683008,3.411,1.565
687377,3.756,1.746
668740,3.301,1.504
689256,3.49,1.601
687715,3.549,1.627
686765,3.411,1.565
683766,3.411,1.565
687198,3.575,1.681
680454,3.467,1.589
685801,3.411,1.565
687828,3.301,1.504
672013,3.411,1.565
669243,3.656,1.677
684966,3.411,1.565
676454,3.549,1.627
669285,3.467,1.589
686475,3.371,1.535
686774,3.319,1.513
669915,3.656,1.677
687028,3.49,1.601
688162,3.371,1.535
666124,3.411,1.565
687466,3.319,1.513
673893,3.411,1.565
687557,3.549,1.627
688410,3.411,1.565
688014,3.371,1.535
689115,3.26,1.481
686674,3.411,1.565
668829,3.371,1.535
686845,3.411,1.565
681539,3.371,1.535
687074,3.301,1.504
687488,3.411,1.565
684543,3.371,1.535
687588,3.549,1.627
681147,3.411,1.565
687863,3.549,1.627
668859,3.49,1.601
684541,3.285,1.487
687623,3.575,1.681
688029,3.575,1.681
673765,3.467,1.589
686842,3.656,1.677
687922,3.549,1.627
686938,3.575,1.681
689152,3.756,1.746
687159,3.575,1.681
687771,3.371,1.535
663772,3.319,1.513
689520,3.549,1.627
685287,3.411,1.565
686731,3.467,1.589
687823,3.301,1.504
687848,3.656,1.677
687518,3.467,1.589
687991,3.467,1.589
673726,3.301,1.504
688030,3.467,1.589
687705,3.301,1.504
673920,3.575,1.681
669026,3.467,1.589
687606,3.49,1.601
687104,3.411,1.565
687344,3.371,1.535
687597,3.49,1.601
687160,3.49,1.601
684977,3.656,1.677
673965,3.411,1.565
687052,3.49,1.601
687841,3.319,1.513
683009,3.467,1.589
651016,3.411,1.565
687085,3.656,1.677
686597,3.301,1.504
687109,3.371,1.535
686973,3.411,1.565
687190,3.549,1.627
666212,3.467,1.589
687166,3.49,1.601
687919,3.49,1.601
688009,3.371,1.535
687088,3.467,1.589
685278,3.371,1.535
689172,3.301,1.504
668998,3.549,1.627
687992,3.467,1.589
687926,3.411,1.565
687478,3.411,1.565
687607,3.301,1.504
680423,3.411,1.565
686446,3.49,1.601
688004,3.301,1.504
687995,3.656,1.677
687554,3.49,1.601
669096,3.411,1.565
687476,3.575,1.681
687250,3.319,1.513
687423,3.371,1.535
687855,3.49,1.601
687090,3.319,1.513
662914,3.656,1.677
674679,3.371,1.535
668660,3.656,1.677
686809,3.411,1.565
687850,3.371,1.535
689431,3.467,1.589
686827,3.49,1.601
683155,3.467,1.589
675981,3.656,1.677
663679,3.411,1.565
669437,3.467,1.589
687900,3.49,1.601
688016,3.467,1.589
669620,3.467,1.589
687960,3.549,1.627
680751,3.371,1.535
669682,3.549,1.627
679668,3.411,1.565
690319,3.467,1.589
687859,3.371,1.535
687056,3.467,1.589
663532,3.49,1.601
687355,3.549,1.627
669070,3.575,1.681
686558,3.371,1.535
687321,3.467,1.589
683328,3.411,1.565
669155,3.319,1.513
687479,3.319,1.513
686294,3.549,1.627
689877,3.549,1.627
687459,3.411,1.565
687945,3.467,1.589
688953,3.49,1.601
686586,3.411,1.565
686659,3.319,1.513
687034,3.411,1.565
687990,3.467,1.589
690652,3.319,1.513
687784,3.467,1.589
686653,3.49,1.601
690622,3.301,1.504
676329,3.49,1.601
687022,3.575,1.681
671111,3.467,1.589
687536,3.285,1.487
690495,3.411,1.565
674022,3.411,1.565
687847,3.49,1.601
686972,3.49,1.601
685126,3.467,1.589
669282,3.549,1.627
679641,3.549,1.627
686768,3.319,1.513
686980,3.371,1.535
671122,3.549,1.627
687310,3.549,1.627
689577,3.371,1.535
686593,3.467,1.589
683106,3.575,1.681
686747,3.575,1.681
685392,3.467,1.589
663362,3.467,1.589
687419,3.49,1.601
671082,3.411,1.565
687986,3.467,1.589
676248,3.301,1.504
683235,3.756,1.746
687632,3.467,1.589
663578,3.656,1.677
674077,3.301,1.504
683176,3.549,1.627
681481,3.467,1.589
686887,3.467,1.589
687903,3.49,1.601
688760,3.319,1.513
689635,3.467,1.589
687513,3.467,1.589
659433,3.549,1.627
668793,3.49,1.601
687298,3.467,1.589
686987,3.656,1.677
669217,3.285,1.487
686663,3.575,1.681
674047,3.301,1.504
683170,3.467,1.589
687257,3.319,1.513
687894,3.285,1.487
687330,3.467,1.589
686253,3.411,1.565
689953,3.411,1.565
673865,3.467,1.589
687382,3.49,1.601
689274,3.467,1.589
687871,3.411,1.565
687860,3.371,1.535
656916,3.411,1.565
685382,3.319,1.513
687495,3.549,1.627
689487,3.411,1.565
688639,3.575,1.681
684337,3.371,1.535
687934,3.49,1.601
690841,3.371,1.535
669292,3.411,1.565
687469,3.49,1.601
683177,3.467,1.589
679823,3.371,1.535
686639,3.467,1.589
686744,3.411,1.565
687873,3.301,1.504
687799,3.467,1.589
686964,3.411,1.565
688327,3.371,1.535
675628,3.411,1.565
671734,3.49,1.601
674073,3.49,1.601
683004,3.411,1.565
688884,3.301,1.504
689279,3.575,1.681
688610,3.467,1.589
688419,3.49,1.601
686678,3.49,1.601
688913,3.371,1.535
685096,3.371,1.535
669090,3.49,1.601
689328,3.411,1.565
687112,3.549,1.627
681500,3.467,1.589
690440,3.549,1.627
689619,3.467,1.589
686583,3.575,1.681
686778,3.411,1.565
680959,3.411,1.565
689308,3.575,1.681
671116,3.467,1.589
679327,3.26,1.481
688002,3.301,1.504
687107,3.467,1.589
687026,3.49,1.601
663891,3.301,1.504
689229,3.656,1.677
674987,3.549,1.627
687910,3.411,1.565
686679,3.371,1.535
689374,3.467,1.589
687279,3.549,1.627
687963,3.575,1.681
668905,3.575,1.681
687069,3.467,1.589
687726,3.575,1.681
679490,3.285,1.487
684946,3.49,1.601
689476,3.82,1.665
687193,3.467,1.589
669213,3.371,1.535
668936,3.371,1.535
687019,3.301,1.504
687887,3.411,1.565
690189,3.301,1.504
687239,3.411,1.565
687486,3.371,1.535
687399,3.301,1.504
687042,3.411,1.565
687038,3.549,1.627
688392,3.301,1.504
681007,3.49,1.601
687987,3.549,1.627
687824,3.467,1.589
687865,3.411,1.565
687833,3.467,1.589
669011,3.49,1.601
685308,3.49,1.601
687573,3.49,1.601
686532,3.371,1.535
682986,3.371,1.535
687901,3.301,1.504
687102,3.467,1.589
688497,3.549,1.627
689434,3.549,1.627
686925,3.411,1.565
689117,3.756,1.746
686949,3.49,1.601
686769,3.467,1.589
689821,3.467,1.589
687078,3.371,1.535
669896,3.371,1.535
688948,3.26,1.481
686601,3.319,1.513
681151,3.411,1.565
686530,3.575,1.681
687041,3.411,1.565
687580,3.301,1.504
686811,3.575,1.681
688864,3.549,1.627
687953,3.467,1.589
685106,3.49,1.601
687445,3.49,1.601
686779,3.49,1.601
656472,3.411,1.565
689167,3.411,1.565
688220,3.319,1.513
687477,3.411,1.565
689199,3.575,1.681
690493,3.371,1.535
687462,3.371,1.535
682995,3.549,1.627
687091,3.467,1.589
689982,3.467,1.589
680892,3.49,1.601
686622,3.467,1.589
666906,3.301,1.504
690736,3.49,1.601
687904,3.49,1.601
663843,3.467,1.589
668787,3.656,1.677
676513,3.319,1.513
690822,3.467,1.589
686958,3.371,1.535
687840,3.371,1.535
663847,3.411,1.565
686594,3.319,1.513
690527,3.49,1.601
656279,3.319,1.513
687499,3.371,1.535
688529,3.575,1.681
687872,3.49,1.601
688299,3.371,1.535
678190,3.319,1.513
687978,3.319,1.513
687039,3.49,1.601
683087,3.49,1.601
656497,3.319,1.513
688226,3.411,1.565
688109,3.549,1.627
689061,3.301,1.504
686934,3.49,1.601
687997,3.319,1.513
667669,3.49,1.601
675564,3.467,1.589
688024,3.411,1.565
669649,3.319,1.513
687493,3.301,1.504
668934,3.301,1.504
689302,3.656,1.677
688516,3.301,1.504
686578,3.301,1.504
676312,3.467,1.589
666140,3.411,1.565
686839,3.319,1.513
686522,3.411,1.565
687331,3.319,1.513
687014,3.549,1.627
683330,3.49,1.601
686782,3.756,1.746
687545,3.575,1.681
679766,3.467,1.589
677349,3.549,1.627
687961,3.179,1.474
689364,3.411,1.565
680791,3.319,1.513
688534,3.467,1.589
674648,3.371,1.535
686537,3.411,1.565
682993,3.467,1.589
687438,3.467,1.589
668876,3.301,1.504
669687,3.285,1.487
688664,3.467,1.589
687453,3.467,1.589
687888,3.467,1.589
687710,3.371,1.535
687460,3.371,1.535
689691,3.467,1.589
689225,3.49,1.601
685117,3.319,1.513
669678,3.575,1.681
674007,3.656,1.677
687537,3.301,1.504
684967,3.549,1.627
687096,3.656,1.677
687505,3.575,1.681
686670,3.411,1.565
684933,3.319,1.513
689539,3.371,1.535
687950,3.467,1.589
687697,3.656,1.677
666301,3.575,1.681
681494,3.549,1.627
683297,3.411,1.565
687648,3.49,1.601
681145,3.49,1.601
687718,3.549,1.627
689435,3.467,1.589
647278,3.49,1.601
689480,3.549,1.627
663353,3.467,1.589
686621,3.467,1.589
687474,3.49,1.601
689959,3.301,1.504
663469,3.575,1.681
686710,3.319,1.513
689300,3.371,1.535
690420,3.549,1.627
688437,3.371,1.535
688701,3.49,1.601
676362,3.467,1.589
687837,3.301,1.504
687655,3.49,1.601
687956,3.549,1.627
689441,3.371,1.535
687650,3.411,1.565
689370,3.319,1.513
680804,3.549,1.627
688115,3.411,1.565
670811,3.301,1.504
667241,3.575,1.681
687882,3.467,1.589
656853,3.49,1.601
687444,3.371,1.535
686810,3.411,1.565
690148,3.49,1.601
669939,3.656,1.677
669192,3.549,1.627
687870,3.371,1.535
687035,3.371,1.535
674175,3.49,1.601
687429,3.49,1.601
656914,3.371,1.535
686824,3.49,1.601
689296,3.411,1.565
689235,3.467,1.589
683272,3.575,1.681
663883,3.549,1.627
672008,3.49,1.601
690080,3.285,1.487
684576,3.411,1.565
689160,3.549,1.627
688369,3.467,1.589
687406,3.549,1.627
687324,3.467,1.589
679830,3.371,1.535
687150,3.467,1.589
663381,3.371,1.535
670815,3.575,1.681
689990,3.49,1.601
685388,3.285,1.487
663719,3.371,1.535
690202,3.467,1.589
663382,3.371,1.535
689603,3.26,1.481
687831,3.285,1.487
675629,3.371,1.535
688547,3.756,1.746
690407,3.371,1.535
687349,3.319,1.513
690516,3.301,1.504
689939,3.467,1.589
685341,3.301,1.504
683318,3.467,1.589
686575,3.49,1.601
671956,3.411,1.565
686193,3.549,1.627
679604,3.411,1.565
688341,3.467,1.589
687856,3.371,1.535
682999,3.549,1.627
690583,3.756,1.746
687400,3.49,1.601
674684,3.49,1.601
690572,3.26,1.481
686557,3.319,1.513
682980,3.371,1.535
688927,3.49,1.601
682984,3.319,1.513
687996,3.411,1.565
687911,3.411,1.565
688818,3.549,1.627
687037,3.49,1.601
687209,3.656,1.677
689701,3.49,1.601
687210,3.411,1.565
687880,3.371,1.535
690292,3.285,1.487
656886,3.371,1.535
687359,3.411,1.565
687001,3.467,1.589
687435,3.371,1.535
668211,3.301,1.504
687290,3.371,1.535
663707,3.319,1.513
667623,3.371,1.535
688584,3.467,1.589
686773,3.411,1.565
690294,3.549,1.627
682987,3.756,1.746
669415,3.301,1.504
687065,3.467,1.589
673983,3.371,1.535
685135,3.285,1.487
687138,3.319,1.513
688130,3.49,1.601
687561,3.467,1.589
683152,3.49,1.601
687787,3.371,1.535
674937,3.467,1.589
690314,3.467,1.589
687194,3.371,1.535
690183,3.49,1.601
689335,3.656,1.677
688199,3.371,1.535
686661,3.49,1.601
681006,3.467,1.589
690580,3.549,1.627
687638,3.49,1.601
686777,3.49,1.601
688703,3.575,1.681
687805,3.49,1.601
679729,3.49,1.601
656478,3.575,1.681
689710,3.319,1.513
689658,3.549,1.627
690425,3.756,1.746
680672,3.285,1.487
685093,3.285,1.487
687470,3.411,1.565
687948,3.371,1.535
688813,3.467,1.589
687627,3.301,1.504
686803,3.467,1.589
667280,3.467,1.589
690180,3.411,1.565
689951,3.371,1.535
680393,3.371,1.535
687639,3.49,1.601
689525,3.467,1.589
687134,3.467,1.589
687893,3.301,1.504
688000,3.467,1.589
690344,3.301,1.504
680479,3.411,1.565
674057,3.371,1.535
678153,3.467,1.589
686939,3.549,1.627
687437,3.95,1.975
689696,3.371,1.535
687403,3.575,1.681
686619,3.371,1.535
678110,3.688,1.747
681524,3.285,1.487
689651,3.467,1.589
683150,3.411,1.565
688658,3.411,1.565
689742,3.549,1.627
663681,3.549,1.627
687866,3.575,1.681
679693,3.467,1.589
686638,3.549,1.627
663892,3.575,1.681
676425,3.467,1.589
690022,3.411,1.565
688676,3.575,1.681
687205,3.301,1.504
687964,3.467,1.589
690360,3.575,1.681
689871,3.371,1.535
689984,3.467,1.589
686607,3.656,1.677
687544,3.319,1.513
663780,3.411,1.565
675631,3.411,1.565
687560,3.411,1.565
686812,3.49,1.601
689998,3.656,1.677
687099,3.411,1.565
687879,3.371,1.535
679698,3.467,1.589
686806,3.549,1.627
689216,3.467,1.589
687259,3.549,1.627
689753,3.411,1.565
686758,3.319,1.513
687952,3.371,1.535
663579,3.371,1.535
686985,3.756,1.746
685070,3.285,1.487
687923,3.411,1.565
686990,3.371,1.535
687149,3.371,1.535
687643,3.319,1.513
672285,3.319,1.513
663529,3.371,1.535
688486,3.319,1.513
687242,3.371,1.535
682996,3.575,1.681
687942,3.49,1.601
689562,3.549,1.627
689461,3.49,1.601
688456,3.49,1.601
686797,3.411,1.565
683175,3.467,1.589
687980,3.549,1.627
687551,3.285,1.487
687087,3.49,1.601
687832,3.49,1.601
687062,3.467,1.589
683098,3.49,1.601
688359,3.549,1.627
671987,3.301,1.504
687319,3.319,1.513
689141,3.49,1.601
687454,3.411,1.565
687192,3.467,1.589
689656,3.549,1.627
687593,3.549,1.627
690589,3.301,1.504
687790,3.371,1.535
689738,3.371,1.535
687610,3.549,1.627
687422,3.467,1.589
679180,3.371,1.535
689888,3.467,1.589
686539,3.549,1.627
663364,3.49,1.601
687635,3.411,1.565
689564,3.656,1.677
687630,3.49,1.601
687220,3.49,1.601
663581,3.467,1.589
687272,3.411,1.565
687137,3.371,1.535
685325,3.467,1.589
685094,3.26,1.481
687286,3.319,1.513
687936,3.411,1.565
681043,3.756,1.746
685111,3.467,1.589
687839,3.319,1.513
689843,3.575,1.681
686979,3.575,1.681
686976,3.319,1.513
687547,3.371,1.535
688694,3.467,1.589
687184,3.49,1.601
688445,3.49,1.601
687512,3.549,1.627
686489,3.49,1.601
689277,3.549,1.627
687515,3.371,1.535
686846,3.49,1.601
686637,3.656,1.677
688427,3.285,1.487
686540,3.467,1.589
690113,3.371,1.535
686671,3.371,1.535
688020,3.549,1.627
687534,3.467,1.589
690055,3.467,1.589
687913,3.49,1.601
681141,3.319,1.513
678023,3.411,1.565
683160,3.371,1.535
690365,3.371,1.535
683006,3.49,1.601
685297,3.319,1.513
680109,3.549,1.627
669176,3.411,1.565
683095,3.319,1.513
688991,3.371,1.535
687206,3.371,1.535
689438,3.371,1.535
688181,3.656,1.677
686826,3.467,1.589
683226,3.371,1.535
687570,3.467,1.589
687585,3.656,1.677
679889,3.549,1.627
689151,3.301,1.504
687930,3.301,1.504
688525,3.656,1.677
689731,3.285,1.487
686912,3.411,1.565
688361,3.467,1.589
682991,3.656,1.677
675560,3.319,1.513
689679,3.549,1.627
688195,3.26,1.481
674001,3.467,1.589
687864,3.656,1.677
686966,3.411,1.565
687115,3.371,1.535
686474,3.371,1.535
688776,3.411,1.565
687700,3.411,1.565
656198,3.319,1.513
683007,3.467,1.589
668963,3.411,1.565
690710,3.411,1.565
690320,3.49,1.601
663570,3.656,1.677
687578,3.575,1.681
687709,3.371,1.535
687511,3.549,1.627
686617,3.285,1.487
687262,3.467,1.589
690513,3.285,1.487
687145,3.549,1.627
683103,3.411,1.565
689864,3.467,1.589
689583,3.575,1.681
687811,3.467,1.589
686604,3.371,1.535
667656,3.319,1.513
689571,3.301,1.504
686910,3.49,1.601
687562,3.575,1.681
689693,3.575,1.681
687599,3.411,1.565
674441,3.371,1.535
687725,3.49,1.601
679863,3.549,1.627
687984,3.411,1.565
689993,3.549,1.627
689721,3.411,1.565
687020,3.411,1.565
687456,3.575,1.681
688978,3.467,1.589
667282,3.549,1.627
687297,3.467,1.589
683104,3.467,1.589
686606,3.575,1.681
689377,3.319,1.513
669473,3.467,1.589
686978,3.319,1.513
689734,3.49,1.601
687591,3.371,1.535
686924,3.371,1.535
687998,3.371,1.535
687707,3.49,1.601
686942,3.371,1.535
689322,3.575,1.681
687347,3.49,1.601
683163,3.467,1.589
682981,3.467,1.589
672010,3.411,1.565
685313,3.371,1.535
689417,3.371,1.535
689697,3.301,1.504
685298,3.371,1.535
688003,3.319,1.513
686498,3.49,1.601
686951,3.49,1.601
674116,3.467,1.589
687395,3.301,1.504
681522,3.575,1.681
679528,3.467,1.589
687885,3.411,1.565
687820,3.549,1.627
687868,3.371,1.535
679529,3.411,1.565
693304,3.301,1.504
690987,3.467,1.589
691728,3.549,1.627
690988,3.371,1.535
679822,3.371,1.535
690953,3.575,1.681
690992,3.467,1.589
694377,3.371,1.535
691718,3.371,1.535
691023,3.575,1.681
691020,3.467,1.589
691767,3.549,1.627
694363,3.49,1.601
691016,3.467,1.589
693306,3.467,1.589
676059,3.49,1.601
669387,3.467,1.589
679845,3.411,1.565
694367,3.549,1.627
691011,3.411,1.565
693307,3.49,1.601
690978,3.756,1.746
690989,3.467,1.589
676113,3.411,1.565
683003,3.411,1.565
683357,3.549,1.627
691721,3.49,1.601
685005,3.549,1.627
669477,3.467,1.589
694497,3.549,1.627
693310,3.371,1.535
668965,3.411,1.565
691026,3.319,1.513
693855,3.371,1.535
689017,3.467,1.589
693312,3.549,1.627
693311,3.411,1.565
690998,3.371,1.535
690925,3.467,1.589
676464,3.49,1.601
694368,3.301,1.504
693309,3.411,1.565
676475,3.467,1.589
692221,3.411,1.565
691012,3.549,1.627
676545,3.301,1.504
685112,3.411,1.565
694355,3.467,1.589
